district_real,recommended_crop,target_encoded,soil_ph,nitrogen,phosphorus,potassium,annual_rainfall_mm,avg_temperature_C,avg_humidity_pct,altitude_m,soil_ph_scaled,nitrogen_scaled,phosphorus_scaled,potassium_scaled,annual_rainfall_mm_scaled,avg_temperature_C_scaled,avg_humidity_pct_scaled,altitude_m_scaled
Muhanga,cassava,1,5.73,0.398,0.133,0.286,783.6,22.7,69.7,1565,-0.4573715010120982,0.2558086599589353,0.17796115438520171,-0.34682491638387564,-0.6632017316412689,0.25641136581671026,-0.5859048589559704,0.32012953745627887
Gisagara,cassava,1,5.21,0.538,0.114,0.091,711.4,23.2,87.1,1465,-1.3248325193514403,1.0606586556001647,-0.10681273513953292,-1.2828173897136896,-1.0695396665479935,0.43676350540615577,1.3573689419051342,-0.17883311584727946
Nyaruguru,beans,0,6.69,0.563,0.179,0.52,741.9,20.03,73.6,1619,1.1440949943836087,1.2043818691075268,0.8674137290240326,0.7763660516119018,-0.8978872148214687,-0.7066690595909283,-0.15034348979744772,0.5895693702402004
Nyarugenge,beans,0,6.54,0.177,0.194,0.592,865.3,24.81,86.9,1516,0.893865854478029,-1.0147045474461485,1.0922352207540864,1.121963272533679,-0.2033982789836601,1.0174973948841701,1.3350324614354676,0.0756378373375353
Nyagatare,beans,0,6.4,0.271,0.048,0.389,1102.6,21.44,56.1,1176,0.6603186572328222,-0.4743052646584656,-1.096027298751769,0.14757110799033413,1.1321140749410723,-0.1980760259486918,-2.1047855308933863,-1.620835183894563
Gisagara,maize,3,5.46,0.241,0.25,0.204,881.0,23.54,81.0,1537,-0.9077839528421416,-0.6467731208673007,1.93156878987962,-0.7404217513225667,-0.11503947596377657,0.5594029603269787,0.6761062875802645,0.18041999453128255
Nyaruguru,cassava,1,6.01,0.459,0.154,0.211,437.6,23.94,82.4,1709,0.009722893478315278,0.6064933009168996,0.49271124280727663,-0.7068220215107273,-2.610472167620862,0.7036846719985359,0.8324616508679402,1.038635758213403
Gisagara,beans,0,5.92,0.46,0.136,0.315,998.7,19.87,71.9,1451,-0.14041459046503202,0.6122422294571941,0.22292545273121248,-0.20762603573482621,0.5473701492235016,-0.7643817442595509,-0.3402035737896234,-0.24868788730977762
Gisagara,beans,0,5.9,0.182,0.218,0.02,596.9,24.22,82.4,1495,-0.1737784757857752,-0.9859599047446759,1.451949607522172,-1.623614649233776,-1.7139398541770787,0.8046818701686245,0.8324616508679402,-0.02914431985621195
Nyarugenge,beans,0,5.4,0.169,0.077,0.391,809.1,21.47,63.4,1386,-1.0078756088043725,-1.0606959757685042,-0.6613724147403319,0.15717103079371686,-0.5196890260994202,-0.18725489757332595,-1.289503993750509,-0.5730136119570906
Nyaruguru,rice,4,7.0,0.069,0.137,0.02,1078.6,18.14,71.2,1713,1.6612352168551385,-1.6355888297979537,0.23791355217988272,-1.623614649233776,0.9970432932546266,-1.3884001472390326,-0.41838125543346133,1.0585942643455453
Muhanga,rice,4,7.09,0.286,0.138,0.494,1035.9,24.26,66.5,1736,1.811372700798486,-0.38807133655404846,0.252901651628553,0.6515670551679263,0.7567298608374928,0.8191100413357811,-0.9432885464706569,1.1733556746053637
Nyamagabe,irish_potato,2,6.88,0.541,0.093,0.057,1074.2,22.83,77.1,1486,1.461051904930675,1.0779054412210483,-0.42156282356160807,-1.4460160773711959,0.9722803166121122,0.30330292210996573,0.2405449184217402,-0.0740509586535322
Rulindo,rice,4,6.34,0.335,0.021,0.236,1199.4,21.59,71.5,1844,0.5602270012705897,-0.1063738380796179,-1.5007059838658654,-0.5868229864684433,1.6768995610764046,-0.14397038407185866,-0.38487653472895983,1.7122353401732067
Nyarugenge,cassava,1,5.79,0.412,0.143,0.567,1167.7,22.2,69.5,1375,-0.35727984504986715,0.336293659523058,0.3278421488719038,1.001964237491395,1.4984935702655573,0.07605922622726469,-0.6082413394256386,-0.627899503820482
Muhanga,irish_potato,2,6.77,0.374,0.34,0.34,745.4,22.69,78.5,1675,1.277550535666583,0.11783437499186732,3.2804977402599422,-0.08762700069254223,-0.8781893924921954,0.25280432302492206,0.396900281709416,0.868988456090193
Nyabihu,rice,4,6.19,0.3,0.115,0.427,788.3,18.71,79.9,1298,0.30999786136501134,-0.30758633698992544,-0.09182463569086266,0.32996964125460554,-0.6367503702276737,-1.1827987081070646,0.5532556449970918,-1.0121007468642218
Kirehe,cassava,1,6.28,0.319,0.168,0.433,864.8,18.65,60.9,1344,0.46013534530835865,-0.1983566947243299,0.7025446350886602,0.3587694096647537,-0.20621225360212775,-1.204440964857799,-1.5687099996213576,-0.782577926344585
Huye,beans,0,6.81,0.415,0.093,0.26,932.4,21.95,84.9,1610,1.3442783063080708,0.3535404451439415,-0.42156282356160807,-0.4716239128278507,0.1742371148146947,-0.014116843567458076,1.1116676567387889,0.5446627314428801
Musanze,cassava,1,7.14,0.416,0.04,0.201,975.0,21.5,69.1,1772,1.8947824141003453,0.359289373684236,-1.215932094341131,-0.7548216355276407,0.4139877523081361,-0.1764337691979588,-0.652914300364975,1.3529822297946446
Musanze,maize,3,6.27,0.37,0.106,0.316,799.3,22.54,79.3,1830,0.4434534026479856,0.09483866083068931,-0.22671753072889494,-0.20282607433313485,-0.574842928621386,0.1986986811480876,0.4862462035880872,1.6423805687107085
Huye,rice,4,6.6,0.592,0.279,0.147,725.4,21.6,68.1,1662,0.99395751044026,1.371100796776067,2.3662236738910574,-1.014019551218974,-0.9907483772309003,-0.1403633412800692,-0.7645967027133144,0.8041233111607304
Nyarugenge,maize,3,5.89,0.733,0.123,0.02,1129.5,27.23,75.4,1426,-0.19046041844614828,2.181699720957591,0.028080159898499164,-1.623614649233776,1.2835059094146308,1.8904017504970871,0.05068483442956447,-0.3734285506356672
Gatsibo,beans,0,5.52,0.354,0.1,0.782,906.8,23.39,64.5,1212,-0.8076922968799105,0.0028558041859772973,-0.31664612742091625,2.033955938855037,0.03016161434915239,0.5052973184501456,-1.1666533511673356,-1.441208628705282
Nyamagabe,irish_potato,2,5.64,0.446,0.126,0.326,798.1,24.19,82.4,1454,-0.607508984955447,0.5317572298930711,0.07304445824450993,-0.15482646031622127,-0.5815964677057079,0.7938607417932586,0.8324616508679402,-0.23371900771067086
Kicukiro,irish_potato,2,6.23,0.502,0.198,0.355,1124.7,21.87,97.1,1461,0.3767256320064992,0.8536972281495627,1.1521876185487674,-0.015627579667172098,1.2564917530773418,-0.04297318590176875,2.474192965388528,-0.19879162197942177
Gisagara,irish_potato,2,6.95,0.322,0.054,0.387,739.9,24.35,63.4,1515,1.577825503553279,-0.1811099091034464,-1.0060987020597474,0.13797118518695142,-0.9091431132953393,0.8515734264618813,-1.289503993750509,0.07064821080449972
Nyaruguru,cassava,1,5.37,0.09,0.044,0.36,1026.0,18.72,86.2,1576,-1.057921436785489,-1.5148613304517697,-1.15597969654645,0.008372227341284701,0.7010131633918334,-1.1791916653152763,1.2568547797916296,0.3750154293196703
Muhanga,irish_potato,2,6.69,0.492,0.005,0.255,900.7,24.49,67.4,1732,1.1440949943836087,0.7962079427466178,-1.740515575044589,-0.49562371983630754,-0.0041688759961520695,0.902072025546925,-0.8427743843571507,1.1533971684732214
Gicumbi,cassava,1,6.39,0.271,0.191,0.34,522.4,22.58,80.6,1752,0.6436367145724492,-0.4743052646584656,1.0472709224080756,-0.08762700069254223,-2.133222072328754,0.21312685231524295,0.6314333266409281,1.2531896991339329
Ngororero,maize,3,6.05,0.369,0.073,0.43,1105.1,27.92,76.5,1527,0.07645066411980313,0.08908973229039481,-0.7213248125350129,0.34436952545967964,1.1461839480334104,2.1392877031305226,0.17353547701273717,0.13052372920092672
Muhanga,irish_potato,2,6.44,0.565,0.211,0.178,685.3,23.47,83.9,1656,0.7270464278743101,1.2158797261881156,1.3470329113814803,-0.865220747766542,-1.2164291416320034,0.5341536607844563,0.9999852543904494,0.7741855519625169
Huye,irish_potato,2,6.45,0.602,0.16,0.619,840.8,23.44,94.6,1683,0.7437283705346817,1.4285900821790123,0.5826398394992982,1.2515622303793459,-0.3412830352885735,0.5233325324090904,2.1949869595176796,0.9089054683544777
Muhanga,irish_potato,2,6.62,0.353,0.212,0.207,587.7,17.81,83.8,1733,1.0273213957610046,-0.0028931243543172036,1.3620210108301505,-0.7260218671174926,-1.7657169871568825,-1.5074325593680673,0.9888170141556145,1.158386795006257
Ngoma,rice,4,5.66,0.718,0.035,0.436,522.7,22.2,60.2,1176,-0.5741450996347023,2.0954657928531737,-1.2908725915844819,0.3731692938698278,-2.131533687557673,0.07605922622726469,-1.6468876812651947,-1.620835183894563
Nyarugenge,rice,4,5.0,0.02,0.127,0.188,977.1,20.39,73.3,1456,-1.6751533152192513,-1.917286328272384,0.08803255769318018,-0.8172211337496283,0.4258064457057002,-0.5768155190865277,-0.18384821050194922,-0.2237397546445997
Rutsiro,maize,3,5.79,0.285,0.156,0.044,930.0,17.62,68.6,1295,-0.35727984504986715,-0.3938202650943429,0.5226874417046171,-1.5084155755931836,0.16073003664605023,-1.5759663724120558,-0.7087555015391447,-1.0270696264633286
Nyamagabe,maize,3,6.04,0.53,0.067,0.32,770.3,21.37,66.4,1476,0.05976872145943154,1.0146672272778088,-0.8112534092270343,-0.1836262287263694,-0.738053456492508,-0.22332532549121428,-0.9544567867054901,-0.12394722398388804
Huye,irish_potato,2,6.36,0.331,0.077,0.43,648.4,26.6,90.1,1661,0.5935908865913344,-0.1293695522407959,-0.6613724147403319,0.34436952545967964,-1.4241004684749137,1.6631580546143863,1.6924161489501524,0.7991336846276949
Nyarugenge,cassava,1,6.65,0.04,0.246,0.474,596.5,20.31,76.2,1380,1.077367223742121,-1.8023077574664943,1.8716163920849387,0.5555678271340991,-1.7161910338718527,-0.6056718614208396,0.14003075630823567,-0.6029513711553041
Nyaruguru,cassava,1,6.03,0.414,0.104,0.514,1060.4,25.59,72.2,1667,0.04308677879905995,0.34779151660364704,-0.25669372962623543,0.7475662832017536,0.8946146171424062,1.2988467326437056,-0.3066988530851219,0.8290714438259084
Gisagara,maize,3,5.93,0.502,0.08,0.506,941.7,26.72,68.9,1510,-0.12373264780466042,0.8536972281495627,-0.6164081163943211,0.7091665919882226,0.22657704271819282,1.7064425681158522,-0.6752507808346416,0.0457000781393218
Rwamagana,cassava,1,6.15,0.402,0.137,0.36,906.5,19.07,80.9,1190,0.2432700907235235,0.27880437412011333,0.23791355217988272,0.008372227341284701,0.028473229578072072,-1.052945167602664,0.6649380473454312,-1.5509804124320647
Nyarugenge,cassava,1,6.54,0.368,0.229,0.192,899.6,18.59,66.3,1497,0.893865854478029,0.0833408037501003,1.6168187014575448,-0.7980212881428629,-0.010359620156780963,-1.2260832216085318,-0.965625026940325,-0.01916506679014078
Muhanga,irish_potato,2,6.05,0.449,0.126,0.438,711.7,21.37,62.6,1713,0.07645066411980313,0.5490040155139545,0.07304445824450993,0.3827692166732105,-1.0678512817769126,-0.22332532549121428,-1.3788499156291802,1.0585942643455453
Burera,irish_potato,2,4.95,0.174,0.17,0.022,781.5,22.15,82.3,1685,-1.7585630285211107,-1.0319513330670318,0.7325208339860007,-1.6140147264303932,-0.6750204250388331,0.05802401226831988,0.8212934106331053,0.9188847214205489
Nyarugenge,cassava,1,5.31,0.368,0.11,0.02,958.9,26.02,70.9,1413,-1.1580130927477215,0.0833408037501003,-0.16676513293421394,-1.623614649233776,0.3233777695934786,1.4539495726906286,-0.45188597613796283,-0.43829369556512976
Nyarugenge,maize,3,6.05,0.341,0.102,0.502,898.7,23.06,73.5,1345,0.07645066411980313,-0.0718802668378509,-0.286669928523576,0.6899667463814573,-0.01542477447002255,0.3862649063211108,-0.161511730032281,-0.7775882998115494
Nyaruguru,beans,0,7.24,0.326,0.011,0.25,549.4,19.28,73.4,1554,2.0616018407040655,-0.15811419494226842,-1.650586978352568,-0.5196235268447643,-1.9812674429315027,-0.9771972689750966,-0.17267997026711432,0.2652436455928875
Musanze,irish_potato,2,6.38,0.292,0.054,0.342,965.2,15.97,80.0,1686,0.6269547719120776,-0.3535777653122814,-1.0060987020597474,-0.07802707788915951,0.358833849786171,-2.171128433057226,0.5644238852319251,0.9238743479535845
Gisagara,irish_potato,2,5.31,0.31,0.017,0.454,949.4,19.03,82.7,1618,-1.1580130927477215,-0.2500970515869804,-1.5606583816605464,0.45956859910027226,0.26991225184259376,-1.0673733387698194,0.8659663715724417,0.5845797437071648
Nyarugenge,cassava,1,6.2,0.507,0.059,0.449,727.3,16.51,57.3,1454,0.32667980402538294,0.8824418708510353,-0.9311582048163963,0.4355687920918154,-0.9800552736807234,-1.9763481223006247,-1.9707666480753796,-0.23371900771067086
Huye,cassava,1,6.82,0.41,0.119,0.02,866.3,26.39,59.7,1541,1.360960248968444,0.32479580244246903,-0.03187223789618185,-1.623614649233776,-0.19777032974672487,1.5874101559868188,-1.7027288824393645,0.20037850066342489
Nyamagabe,irish_potato,2,5.73,0.232,0.005,0.453,727.5,19.48,73.7,1482,-0.4573715010120982,-0.698513477729951,-1.740515575044589,0.4547686376985809,-0.9789296838333361,-0.9050564131393186,-0.13917524956261282,-0.09400946478567453
Nyarugenge,irish_potato,2,6.9,0.29,0.092,0.468,1181.9,22.57,73.1,1494,1.4944157902514197,-0.36507562239287045,-0.4365509230102783,0.5267680587239513,1.578410449430038,0.20951980952345475,-0.2061846909716174,-0.034133946389247535
Gicumbi,cassava,1,6.85,0.164,0.163,0.205,891.9,25.3,75.5,1837,1.4110060769495587,-1.0894406184699768,0.6276041378453089,-0.7356217899208753,-0.05369482928118258,1.1942424916818275,0.06185307466439778,1.6773079544419576
Muhanga,irish_potato,2,5.37,0.516,0.2,0.085,943.9,19.45,74.6,1671,-1.057921436785489,0.9341822277136858,1.182163817446108,-1.3116171581238378,0.23895853103944997,-0.9158775415146858,-0.03866108744910831,0.8490299499580507
Huye,cassava,1,4.98,0.382,0.192,0.211,823.8,23.15,61.9,1611,-1.7085172005399945,0.1638258033142233,1.0622590218567458,-0.7068220215107273,-0.4369581723164726,0.41872829144721097,-1.4570275972730182,0.5496523579759157
Nyarugenge,beans,0,6.11,0.505,0.022,0.02,1039.7,25.81,71.3,1343,0.17654232008203566,0.8709440137704463,-1.485717884417195,-1.623614649233776,0.7781160679378465,1.3782016740630614,-0.407213015198628,-0.7875675528776206
Ngoma,beans,0,5.78,0.488,0.102,0.126,944.9,18.37,78.4,1189,-0.37396178771023875,0.7732122285854398,-0.286669928523576,-1.1148187406544925,0.24458648027638522,-1.3054381630278875,0.3857320414745827,-1.5559700389651003
Ngoma,irish_potato,2,6.3,0.103,0.138,0.273,1116.6,24.05,72.2,1238,0.49349923062910184,-1.4401252594279412,0.252901651628553,-0.40922441460586306,1.2109053642581658,0.7433621427082137,-0.3066988530851219,-1.311478338846357
Musanze,beans,0,6.11,0.409,0.039,0.493,926.8,18.88,56.1,1657,0.17654232008203566,0.3190468739021745,-1.230920193789801,0.646767093766235,0.1427205990878572,-1.1214789806466539,-2.1047855308933863,0.7791751784955525
Muhanga,beans,0,6.32,0.264,0.033,0.02,885.5,16.71,71.7,1570,0.5268631159498465,-0.5145477644405272,-1.3208487904818225,-1.623614649233776,-0.08971370439756798,-1.9042072664648468,-0.3625400542592916,0.3450776701214568
Gisagara,beans,0,5.53,0.968,0.026,0.258,800.7,21.38,71.4,1622,-0.7910103542195375,3.5326979279267974,-1.4257654866225142,-0.48122383563123344,-0.5669637996896761,-0.2197182826994261,-0.39604477496379314,0.6045382498393072
Muhanga,beans,0,6.22,0.376,0.07,0.383,924.0,22.67,76.9,1701,0.36004368934612613,0.1293322320724563,-0.7662891108810235,0.11877133958018597,0.12696234122443878,0.24559023744134437,0.21820843795207356,0.9987187459491182
Huye,rice,4,5.04,0.127,0.045,0.185,994.7,18.5,66.7,1719,-1.6084255445777633,-1.302150974460873,-1.1409915970977795,-0.8316210179547024,0.5248583522757606,-1.258546606734632,-0.9209520660009886,1.0885320235437588
Karongi,rice,4,6.24,0.251,0.023,0.54,575.3,23.11,80.0,1373,0.3934075746668708,-0.5892838354643557,-1.4707297849685248,0.8723652796457289,-1.83550355769488,0.40430012028005563,0.5644238852319251,-0.6378787568865532
Nyaruguru,maize,3,5.79,0.395,0.161,0.319,937.8,25.42,88.1,1690,-0.35727984504986715,0.23856187433805182,0.5976279389479684,-0.18842619012806078,0.20462804069414486,1.2375270051832947,1.4690513442534736,0.9438328540857268
Bugesera,maize,3,5.91,0.02,0.026,0.295,903.5,22.98,78.6,1151,-0.15709653312540361,-1.917286328272384,-1.4257654866225142,-0.3036252637686534,0.01158938186726635,0.35740856398680015,0.4080685219442493,-1.7455758472204526
Ngororero,cassava,1,5.95,0.508,0.114,0.406,797.7,25.87,72.3,1436,-0.09036876248391576,0.8881907993913297,-0.10681273513953292,0.22917045181908724,-0.5838476474004819,1.3998439308137955,-0.2955306128502886,-0.32353228530531136
Gisagara,irish_potato,2,6.52,0.117,0.146,0.363,1048.2,22.23,55.2,1555,0.8605019691572843,-1.3596402598638182,0.3728064472179146,0.02277211154635878,0.825953636451796,0.08688035460263184,-2.2052996930068915,0.2702332721259231
Nyaruguru,cassava,1,5.98,0.598,0.166,0.524,823.9,22.69,76.6,1640,-0.0403229345027995,1.4055943680178342,0.6725684361913197,0.7955658972186671,-0.43639537739277895,0.25280432302492206,0.18470371724757048,0.6943515274339477
Gakenke,cassava,1,6.32,0.094,0.173,0.791,842.3,20.86,78.2,1797,0.5268631159498465,-1.4918656162905917,0.777485132332011,2.0771555914702593,-0.33284111143317063,-0.4072845078724493,0.3633955610049145,1.4777228931205342
Nyagatare,rice,4,5.21,0.292,0.128,0.659,1071.4,24.59,66.5,1307,-1.3248325193514403,-0.3535777653122814,0.10302065714185044,1.443560686447,0.9565220587486939,0.9381424534648146,-0.9432885464706569,-0.9671941080669016
Gisagara,rice,4,5.38,0.07,0.125,0.212,890.6,26.54,86.3,1585,-1.0412394941251173,-1.6298399012576594,0.058056358795839674,-0.7020220601090359,-0.06101116328919813,1.6415157978636519,1.268023020026463,0.41992206811699057
Huye,maize,3,6.35,0.235,0.193,0.354,975.5,19.76,73.4,1676,0.5769089439309613,-0.6812666921090677,1.0772471213054162,-0.020427541068863457,0.4168017269266037,-0.8040592149692287,-0.17267997026711432,0.8739780826232286
Huye,maize,3,5.47,0.02,0.048,0.559,758.0,21.37,83.5,1716,-0.89110201018177,-1.917286328272384,-1.096027298751769,0.9635645462778647,-0.8072772321068112,-0.22332532549121428,0.955312293451113,1.073563143944652
Gisagara,maize,3,6.7,0.637,0.208,0.4,855.9,23.07,78.8,1583,1.1607769370439804,1.6298025810893197,1.3020686130354695,0.2003706834089391,-0.25630100181085125,0.3898719491129003,0.4304050024139175,0.4099428150509194
Nyanza,irish_potato,2,6.13,0.29,0.056,0.02,1215.3,26.32,68.8,1582,0.20990620540277885,-0.36507562239287045,-0.9761225031624068,-1.623614649233776,1.7663839539436743,1.5621608564442964,-0.6864190210694765,0.4049531885178838
Nyarugenge,maize,3,6.41,0.552,0.111,0.549,986.1,18.84,68.9,1511,0.6770005998931938,1.1411436551642877,-0.15177703348554367,0.9155649322609511,0.4764579888381174,-1.135907151813809,-0.6752507808346416,0.05068970467235738
Bugesera,rice,4,5.94,0.322,0.145,0.02,826.8,24.24,78.9,1210,-0.10705070514428736,-0.1811099091034464,0.35781834776924437,-1.623614649233776,-0.4200743246056669,0.8118959557522022,0.44157324264875236,-1.4511878817713533
Gisagara,irish_potato,2,6.9,0.513,0.132,0.243,861.5,25.26,87.0,1619,1.4944157902514197,0.9169354420928023,0.16297305493653144,-0.5532232566566039,-0.22478448608401377,1.1798143205146723,1.3462007016703008,0.5895693702402004
Rulindo,cassava,1,6.47,0.37,0.27,0.02,1097.9,19.66,70.8,1747,0.7770922558554249,0.09483866083068931,2.231330778853025,-1.623614649233776,1.1056627135274777,-0.8401296428871183,-0.4630542163727977,1.228241566468755
Huye,beans,0,5.38,0.496,0.079,0.587,807.9,21.1,65.4,1728,-1.0412394941251173,0.8192036569077957,-0.6313962158429914,1.0979634655252222,-0.5264425651837428,-0.32071548086951474,-1.0661391890538294,1.133438662341079
Musanze,irish_potato,2,5.56,0.245,0.084,0.468,907.5,22.31,71.6,1809,-0.7409645262384227,-0.6237774067061227,-0.5564557185996402,0.5267680587239513,0.034101178815007314,0.11573669693694251,-0.3737082944941265,1.5375984115169612
Ngororero,cassava,1,5.31,0.294,0.114,0.02,964.4,18.59,72.4,1533,-1.1580130927477215,-0.34207990823169243,-0.10681273513953292,-1.623614649233776,0.35433149039662243,-1.2260832216085318,-0.2843623726154537,0.1604614883991402
Gasabo,maize,3,6.2,0.228,0.119,0.44,1160.6,20.01,68.2,1377,0.32667980402538294,-0.721509191891129,-0.03187223789618185,0.3923691394765932,1.4585351306833163,-0.7138831451745059,-0.7534284624784795,-0.6179202507544108
Musanze,irish_potato,2,6.07,0.431,0.184,0.212,1080.6,28.05,72.4,1751,0.1098145494405478,0.4455233017886535,0.9423542262673839,-0.7020220601090359,1.0082991917284971,2.186179259423778,-0.2843623726154537,1.2482000726008973
Huye,irish_potato,2,6.21,0.262,0.14,0.52,554.1,23.29,66.3,1579,0.34336174668575453,-0.5260456215211161,0.2828778505258935,0.7763660516119018,-1.9548160815179068,0.4692268905322559,-0.965625026940325,0.38998430891877706
Nyaruguru,irish_potato,2,6.38,0.549,0.139,0.288,800.6,18.72,70.0,1670,0.6269547719120776,1.1238968695434044,0.26788975107722324,-0.3372249935804929,-0.5675265946133699,-1.1791916653152763,-0.5524001382514689,0.8440403234250151
Ngororero,irish_potato,2,6.17,0.299,0.131,0.14,706.8,30.0,81.9,1588,0.2766339760442667,-0.31333526553021995,0.1479849554878612,-1.0476192810308134,-1.0954282330378957,2.889552603822615,0.7766204496937705,0.4348909477160973
Nyarugenge,irish_potato,2,6.48,0.164,0.005,0.02,958.5,20.51,71.1,1513,0.7937741985157979,-1.0894406184699768,-1.740515575044589,-1.623614649233776,0.32112658989870463,-0.5335310055850604,-0.4295494956682962,0.06066895773842855
Nyamagabe,irish_potato,2,6.05,0.289,0.149,0.335,507.5,23.38,73.8,1470,0.07645066411980313,-0.3708245509331649,0.41777074556392535,-0.11162680770099902,-2.217078515959089,0.5016902756583561,-0.1280070093277795,-0.15388498318210153
Gisagara,beans,0,5.72,0.504,0.094,0.326,1085.2,23.64,75.9,1489,-0.47405344367247126,0.8651950852301518,-0.40657472411293777,-0.15482646031622127,1.0341877582183998,0.5954733882448683,0.10652603560373418,-0.059082079054425446
Nyarugenge,rice,4,6.38,0.197,0.17,0.632,1200.1,23.68,54.3,1395,0.6269547719120776,-0.8997259766402583,0.7325208339860007,1.3139617286013334,1.6808391255422583,0.6099015594120236,-2.3058138551203977,-0.5281069731597703
Ruhango,cassava,1,6.64,0.173,0.118,0.17,793.0,26.19,57.7,1579,1.0606852810817478,-1.0377002616073263,-0.04686033734485211,-0.9036204389800727,-0.6102990088140778,1.5152693001510409,-1.9260936871360432,0.38998430891877706
Nyaruguru,irish_potato,2,7.14,0.225,0.125,0.196,976.2,25.22,82.9,1656,1.8947824141003453,-0.7387559775120125,0.058056358795839674,-0.7788214425360975,0.42074129139245864,1.1653861493475155,0.88830285204211,0.7741855519625169
Karongi,rice,4,6.0,0.327,0.245,0.287,920.0,26.09,80.3,1482,-0.006959049182056315,-0.1523652664019739,1.8566282926362685,-0.34202495498218427,0.10445054427669782,1.4791988722331513,0.5979286059364266,-0.09400946478567453
Nyarugenge,irish_potato,2,4.72,0.265,0.194,0.416,994.5,15.57,72.5,1414,-2.142247709709666,-0.5087988359002327,1.0922352207540864,0.27717006583600057,0.5237327624283733,-2.3154101447287827,-0.2731941323806204,-0.4333040690320942
Muhanga,beans,0,5.8,0.58,0.198,0.332,721.4,21.57,75.6,1622,-0.34059790238949555,1.3021136542925331,1.1521876185487674,-0.1260266919060731,-1.0132601741786411,-0.15118446965543633,0.07302131489923108,0.6045382498393072
Bugesera,irish_potato,2,6.04,0.338,0.065,0.438,1046.1,18.92,71.5,1152,0.05976872145943154,-0.0891270524587344,-0.8412296081243748,0.3827692166732105,0.8141349430542312,-1.107050809479497,-0.38487653472895983,-1.740586220687417
Ngoma,rice,4,7.14,0.169,0.187,0.202,1270.9,24.51,79.3,1207,1.8947824141003453,-1.0606959757685042,0.9873185246133946,-0.7500216741259493,2.0792979315172744,0.909286111130504,0.4862462035880872,-1.46615676137046
Muhanga,irish_potato,2,5.07,0.39,0.2,0.195,1175.9,20.65,79.2,1687,-1.558379716596647,0.20981723163657934,1.182163817446108,-0.7836214039377888,1.5446427540084264,-0.4830324065000167,0.47507796335325386,0.9288639744866201
Nyarugenge,cassava,1,5.83,0.02,0.335,0.075,775.9,15.89,59.9,1494,-0.2905520744083793,-1.917286328272384,3.2055572430165906,-1.3596167721407515,-0.7065369407656705,-2.1999847753915374,-1.680392401969697,-0.034133946389247535
Nyarugenge,cassava,1,5.94,0.133,0.17,0.244,972.4,19.21,64.0,1474,-0.10705070514428736,-1.2676574032191061,0.7325208339860007,-0.5484232952549125,0.3993550842921043,-1.0024465685176192,-1.2224945523415054,-0.1339264770499592
Nyarugenge,irish_potato,2,6.58,0.402,0.048,0.126,997.7,21.03,81.9,1507,0.9605936251195168,0.27880437412011333,-1.096027298751769,-1.1148187406544925,0.5417421999865664,-0.3459647804120372,0.7766204496937705,0.03073119854021505
Nyarugenge,rice,4,6.54,0.296,0.219,0.57,887.0,20.0,80.3,1422,0.893865854478029,-0.33058205115110345,1.4669377069708422,1.0163641216964692,-0.08127178054216513,-0.7174901879662954,0.5979286059364266,-0.39338705676780955
Gisagara,irish_potato,2,5.92,0.105,0.088,0.02,737.4,27.07,75.8,1581,-0.14041459046503202,-1.4286274023473522,-0.4965033208049593,-1.623614649233776,-0.9232129863876773,1.8326890658284647,0.09535779536889928,0.3999635619848482
Nyarugenge,irish_potato,2,6.44,0.299,0.055,0.172,736.9,21.56,82.4,1411,0.7270464278743101,-0.31333526553021995,-0.9911106026110771,-0.8940205161766901,-0.9260269610061449,-0.1547915124472258,0.8324616508679402,-0.44827294863120093
Huye,maize,3,5.72,0.098,0.184,0.717,940.2,19.27,52.4,1560,-0.47405344367247126,-1.4688699021294136,0.9423542262673839,1.7219584477450984,0.21813511886278994,-0.9808043117668861,-2.5180104195822426,0.29518140479110094
Gisagara,cassava,1,5.41,0.518,0.032,0.384,956.4,24.37,72.5,1500,-0.9911936661440011,0.9456800847942748,-1.3358368899304927,0.12357130098187734,0.3093078965011405,0.858787512045459,-0.2731941323806204,-0.004196187191034032
Musanze,maize,3,5.89,0.118,0.217,0.4,689.5,21.79,83.1,1701,-0.19046041844614828,-1.3538913313235237,1.4369615080735019,0.2003706834089391,-1.1927917548368752,-0.0718295282360807,0.9106393325117765,0.9987187459491182
Nyaruguru,irish_potato,2,5.67,0.241,0.108,0.304,841.6,22.39,70.9,1547,-0.5574631569743307,-0.6467731208673007,-0.19674133183155443,-0.26042561115343116,-0.33678067589902494,0.14459303927125447,-0.45188597613796283,0.2303162598616384
Muhanga,cassava,1,4.7,0.273,0.005,0.442,970.5,24.49,67.8,1648,-2.1756115950304094,-0.46280740757787664,-1.740515575044589,0.4019690622799759,0.3886619807419275,0.902072025546925,-0.7981014234178159,0.7342685396982322
Muhanga,beans,0,5.81,0.47,0.223,0.245,758.5,19.57,70.3,1698,-0.323915959729124,0.6697315148601387,1.5268901047655234,-0.5436233338532211,-0.8044632574883436,-0.8725930280132185,-0.5188954175469674,0.9837498663500115
Muhanga,cassava,1,7.24,0.272,0.069,0.275,725.3,26.94,83.6,1739,2.0616018407040655,-0.4685563361181711,-0.7812772103296938,-0.39962449180248033,-0.9913111721545939,1.7857975095352092,0.9664805336859462,1.1883245542044705
